Rank,Previous Rank,First Appearance,First Rank,Name,Computer,Site,Manufacturer,Country,Year,Segment,Total Cores,Accelerator/Co-Processor Cores,Rmax,Rpeak,Nmax,Nhalf,Power,Mflops/Watt,Architecture,Processor,Processor Technology,Processor Speed (MHz),Operating System,OS Family,Accelerator/Co-Processor,Cores per Socket,Processor Generation,System Model,System Family,Interconnect Family,Interconnect,Region,Continent
440,316.0,39,121,,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR",Centro Euro-Mediterraneo per i Cambiamenti Climatici,IBM,Italy,2012,Research,7680,0,148778.0,159744.0,0,0,159.53,932.6,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),iDataPlex DX360M4,IBM iDataPlex,Infiniband,Infiniband FDR,Southern Europe,Europe
441,317.0,41,247,,"iDataPlex DX360M3, Xeon E5-2670 8C 2.600GHz, Infiniband QDR",NASA/Goddard Space Flight Center,IBM,United States,2013,Research,7680,0,148778.0,159744.0,0,0,159.53,932.6,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),iDataPlex DX360M3,IBM iDataPlex,Infiniband,Infiniband QDR,North America,Americas
442,318.0,42,318,,"Cluster Platform 4000 BL685c, Opteron 6274 16C 2.200GHz, Gigabit Ethernet",Electrionic Industry,Hewlett-Packard,United States,2013,Industry,35840,0,148650.6,315392.0,0,0,,,Cluster,Opteron 6274 16C 2.2GHz,AMD x86_64,2200,Linux,Linux,None,16,"Opteron 6200 Series ""Interlagos""",Cluster Platform 4000 BL685c,HP Cluster Platform 4000BL,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
443,319.0,42,319,,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet",Retail,Hewlett-Packard,United States,2013,Industry,13856,0,148508.5,288205.0,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform SL230s Gen8,HP Cluster Platform 3000SL,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
444,320.0,42,320,,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet",Electrionic Industry,Hewlett-Packard,United States,2013,Industry,9984,0,147806.8,207667.0,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,North America,Americas
445,322.0,41,454,,"xSeries x3550M3 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet",Engineering Company,IBM,China,2013,Industry,26208,0,147682.78,545126.4,0,0,627.35,235.41,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),xSeries x3550M3 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
446,323.0,41,453,,"xSeries x3550M3 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet",Engineering Company,IBM,China,2013,Industry,26208,0,147682.78,545126.4,0,0,627.35,235.41,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),xSeries x3550M3 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
447,324.0,41,455,,"xSeries x3550M3 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet",Engineering Company,IBM,China,2013,Industry,26208,0,147682.78,545126.4,0,0,627.35,235.41,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),xSeries x3550M3 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
448,321.0,41,452,,"xSeries x3550M3 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet",Engineering Company,IBM,China,2013,Industry,26208,0,147682.78,545126.4,0,0,627.35,235.41,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),xSeries x3550M3 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
449,325.0,40,169,Crystal,"Cray XC30, Xeon E5-2670 8C 2.600GHz, Aries interconnect ",Cray Inc.,Cray Inc.,United States,2012,Vendor,8192,0,147329.0,170394.0,0,0,,,MPP,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Cray Linux Environment ,Linux,None,8,Intel Xeon E5 (SandyBridge),Cray XC30,Cray XC,Custom Interconnect,Aries interconnect ,North America,Americas
450,,43,450,System E,"Cray CS300-AC, Intel Xeon E5-2670v2  10C 2.500GHz, Infiniband FDR, Intel Xeon Phi 5110P",Foundation for Computational Science (FOCUS),Cray Inc.,Japan,2014,Industry,12480,11520,146763.0,213120.0,801000,0,81.04,1810.99,Cluster,Intel Xeon E5-2670v2  10C 2.5GHz,Intel IvyBridge,2500,SUSE Linux Enterprise Server 11,Linux,Intel Xeon Phi 5110P,10,Intel Xeon E5 (IvyBridge),Cray CS300-AC,Cray CS300,Infiniband,Infiniband FDR,Eastern Asia,Asia
451,326.0,42,326,,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet",Telecommunication Company,IBM,China,2013,Industry,26016,0,146601.0,541133.0,0,0,1141.45,128.43,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),xSeries x3650M4 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
452,327.0,42,327,,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet",Telecommunication Company,IBM,China,2013,Industry,26016,0,146601.0,541133.0,0,0,1141.45,128.43,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),xSeries x3650M4 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
453,328.0,42,328,,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband, NVIDIA K20x",Financial Institution,IBM,United States,2013,Industry,3264,1904,146241.0,208760.0,0,0,54.6,2678.41,Cluster,Intel Xeon E5-2680v2  10C 2.8GHz,Intel IvyBridge,2800,Linux,Linux,NVIDIA K20x,10,Intel Xeon E5 (IvyBridge),iDataPlex DX360M4,IBM iDataPlex,Infiniband,Infiniband,North America,Americas
454,329.0,41,250,,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet",Service Provider,Hewlett-Packard,United States,2013,Industry,13728,0,145875.0,285542.0,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,North America,Americas
455,330.0,38,81,,"Sunway 4000H Cluster, Xeon X56xx (Westmere-EP) 2.93 GHz, Infiniband QDR",Government,National Research Center of Parallel Computer Engineering & Technology,China,2011,Research,14280,0,145600.0,167362.0,1720320,0,,,Cluster,Xeon X5670 6C 2.93GHz,Intel Nehalem,2930,Linux,Linux,None,6,Xeon 5600-series (Westmere-EP),Sunway 4000H Cluster,Sunway Cluster,Infiniband,Infiniband QDR,Eastern Asia,Asia
456,331.0,42,331,,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet",Electronics,IBM,China,2013,Industry,25788,0,145316.0,260975.0,0,0,782.0,185.83,Cluster,Xeon E5649 6C 2.53GHz,Intel Nehalem,2530,Linux,Linux,None,6,Xeon 5600-series (Westmere-EP),xSeries x3650M3 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
457,332.0,42,332,,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet",Electronics,IBM,China,2013,Industry,25788,0,145316.0,260975.0,0,0,782.0,185.83,Cluster,Xeon E5649 6C 2.53GHz,Intel Nehalem,2530,Linux,Linux,None,6,Xeon 5600-series (Westmere-EP),xSeries x3650M3 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
458,334.0,41,253,,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet",Electronics,IBM,China,2013,Industry,25776,0,145248.0,536141.0,0,0,617.01,235.41,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),xSeries x3650M4 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
459,335.0,41,254,,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet",Electronics,IBM,China,2013,Industry,25776,0,145248.0,536141.0,0,0,617.01,235.41,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),xSeries x3650M4 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
460,333.0,41,252,,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet",Electronics,IBM,China,2013,Industry,25776,0,145248.0,536141.0,0,0,617.01,235.41,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),xSeries x3650M4 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
461,,43,461,,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.6GHz, 10G Ethernet",Retail,Hewlett-Packard,United States,2014,Industry,9792,0,145082.9,203673.6,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform SL230s Gen8,HP Cluster Platform 3000SL,10G,10G Ethernet,North America,Americas
462,337.0,41,255,,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, Infiniband FDR",IT Service Provider,Hewlett-Packard,Germany,2013,Industry,8192,0,144323.0,170394.0,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform SL230s Gen8,HP Cluster Platform 3000SL,Infiniband,Infiniband FDR,Western Europe,Europe
463,338.0,41,256,,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet",Manufacturing Company,Hewlett-Packard,United States,2013,Industry,9728,0,143624.0,202342.0,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,North America,Americas
464,346.0,41,264,,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet",IT Services Provider ,Hewlett-Packard,United States,2013,Industry,9824,0,143219.0,204339.0,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,North America,Americas
465,347.0,40,271,,"xSeries x3550M3 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet",Service Provider,IBM,United States,2012,Industry,25404,0,143152.0,257088.48,0,0,770.5,185.79,Cluster,Xeon E5649 6C 2.53GHz,Intel Nehalem,2530,Linux,Linux,None,6,Xeon 5600-series (Westmere-EP),xSeries x3550M3 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
466,348.0,42,348,,"Cluster Platform 3000 BL460c Gen8, Intel Xeon E5-2658v2 10C 2.400GHz, 10G Ethernet",Electrionic Industry,Hewlett-Packard,United States,2013,Industry,10480,0,142912.8,201216.0,0,0,,,Cluster,Intel Xeon E5-2658v2 10C 2.4GHz,Intel IvyBridge,2400,Linux,Linux,None,10,Intel Xeon E5 (IvyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,North America,Americas
467,,43,467,,"Cluster Platform 3000 BL460c Gen8, Intel Xeon E5-2695v2 12C 2.4GHz, 10G Ethernet",IT Services Provider ,Hewlett-Packard,United States,2014,Industry,10464,0,142704.3,200908.8,0,0,,,Cluster,Intel Xeon E5-2695v2 12C 2.4GHz,Intel IvyBridge,2400,Linux,Linux,None,12,Intel Xeon E5 (IvyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,North America,Americas
468,349.0,37,54,,"iDataPlex DX360M3, Xeon E5645 6C 2.40 GHz, Infiniband QDR, NVIDIA 2070",CINECA / SCS - SuperComputing Solution,IBM,Italy,2011,Research,10240,7168,142700.0,293171.0,0,0,160.0,891.88,Cluster,Xeon E5645 6C 2.4GHz,Intel Nehalem,2400,Linux,Linux,NVIDIA 2070,6,Xeon 5600-series (Westmere-EP),iDataPlex DX360M3,IBM iDataPlex,Infiniband,Infiniband QDR,Southern Europe,Europe
469,350.0,39,124,,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.60GHz, 10G Ethernet",IT Service Provider,Hewlett-Packard,United States,2012,Industry,9488,0,141894.9,197350.0,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,North America,Americas
470,351.0,40,174,,"Cluster Platform SL165z G7, Opteron 6172 12C 2.100GHz, Gigabit Ethernet",Financial Services Company (G),Hewlett-Packard,United States,2012,Industry,33408,0,141415.9,280627.0,0,0,,,Cluster,Opteron 6172 12C 2.1GHz,AMD x86_64,2100,Linux,Linux,None,12,"Opteron 6100-series ""Magny-Cours"" ",Cluster Platform SL165z G7,HP Cluster Platform 3000SL,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
472,354.0,42,354,,"xSeries x3650 Cluster, Xeon E5649 6C 2.530GHz, Infiniband, NVIDIA 2090",Petroleum Company,IBM,China,2013,Industry,10120,7084,141027.73,367720.0,0,0,162.87,865.89,Cluster,Xeon E5649 6C 2.53GHz,Intel Nehalem,2530,Linux,Linux,NVIDIA 2090,6,Xeon 5600-series (Westmere-EP),xSeries x3650 Cluster,IBM xSeries,Infiniband,Infiniband,Eastern Asia,Asia
473,355.0,42,355,,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet",Logistic Services (E),Hewlett-Packard,United States,2013,Industry,9504,0,140874.3,197683.0,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,North America,Americas
474,356.0,40,175,,"Cluster Platform 3000 BL460c G7, Xeon X5650 6C 2.660GHz, Gigabit Ethernet",Banking (M),Hewlett-Packard,United States,2012,Industry,26256,0,140779.3,279364.0,0,0,,,Cluster,Xeon X5650 6C 2.66GHz,Intel Nehalem,2660,Linux,Linux,None,6,Xeon 5600-series (Westmere-EP),Cluster Platform 3000 BL460c G7,HP Cluster Platform 3000BL,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
475,357.0,41,271,,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet",Energy Company,Hewlett-Packard,United States,2013,Industry,9472,0,140533.0,197018.0,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform SL230s Gen8,HP Cluster Platform 3000SL,10G,10G Ethernet,North America,Americas
476,358.0,42,358,Fionn,"SGI ICE X, Intel Xeon E5-2695v2 12C 2.400GHz, Infiniband FDR",Irish Centre for High-End Computing,SGI,Ireland,2013,Research,7680,0,140446.0,147456.0,1425300,0,114.5,1226.6,Cluster,Intel Xeon E5-2695v2 12C 2.4GHz,Intel IvyBridge,2400,SUSE Linux Enterprise Server 11,Linux,None,12,Intel Xeon E5 (IvyBridge),SGI ICE X,SGI ICE,Infiniband,Infiniband FDR,Northern Europe,Europe
477,,43,477,,"Cluster Platform SL230s Gen8, Intel Xeon E5-2650v2  8C 2.6GHz, Infiniband FDR",Automative Company,Hewlett-Packard,United States,2014,Industry,7936,0,140143.4,165068.8,0,0,,,Cluster,Intel Xeon E5-2650v2  8C 2.6GHz,Intel IvyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (IvyBridge),Cluster Platform SL230s Gen8,HP Cluster Platform 3000SL,Infiniband,Infiniband FDR,North America,Americas
478,362.0,41,272,,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2660 8C 2.200GHz, 10G Ethernet",Automotive,Hewlett-Packard,United States,2013,Industry,11232,0,139953.0,197683.0,0,0,,,Cluster,Xeon E5-2660 8C 2.2GHz,Intel SandyBridge,2200,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,North America,Americas
479,363.0,41,273,,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband",Electronics,IBM,United States,2013,Industry,8016,0,139457.0,166733.0,0,0,208.42,669.12,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),xSeries x3650M4 Cluster,IBM xSeries,Infiniband,Infiniband,North America,Americas
480,364.0,41,274,,"iDataPlex DX360M4, Xeon E5-2690 8C 2.900GHz, Infiniband FDR",Electronics Company,IBM,Japan,2013,Industry,7088,0,139255.0,164441.6,0,0,172.77,806.01,Cluster,Xeon E5-2690 8C 2.9GHz,Intel SandyBridge,2900,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),iDataPlex DX360M4,IBM iDataPlex,Infiniband,Infiniband FDR,Eastern Asia,Asia
481,365.0,41,445,,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband",Petroleum Company,IBM,United Kingdom,2013,Industry,7360,0,139243.02,153088.0,0,0,191.36,727.65,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),xSeries x3650M4 Cluster,IBM xSeries,Infiniband,Infiniband,Northern Europe,Europe
482,366.0,42,366,,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet",IT Services Provider (B),Hewlett-Packard,India,2013,Industry,9392,0,139214.0,195354.0,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,South-central Asia,Asia
483,,43,483,,"Cluster Platform DL388p, Intel Xeon E5-2609V2 4C 2.5GHz, Gigabit Ethernet",IT Services Provider (B),Hewlett-Packard,China,2014,Industry,13416,0,138498.2,268320.0,0,0,,,Cluster,Intel Xeon E5-2609V2 4C 2.5GHz,Intel IvyBridge,2500,Linux,Linux,None,4,Intel Xeon E5 (IvyBridge),Cluster Platform DL388p,HP Cluster Platform 3000,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
484,368.0,40,176,,"Cluster Platform 4000 BL465c, Opteron 6174 12C 2.200GHz, Gigabit Ethernet",Manufacturing Company,Hewlett-Packard,United States,2012,Industry,31200,0,138358.5,274560.0,0,0,,,Cluster,Opteron 6174 12C 2.2GHz,AMD x86_64,2200,Linux,Linux,None,12,"Opteron 6100-series ""Magny-Cours"" ",Cluster Platform 4000 BL465c,HP Cluster Platform 4000BL,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
485,369.0,42,369,,"Cluster Platform DL388p, Xeon E5-2609  4C 2.400GHz, Gigabit Ethernet",IT Services Provider (B),Hewlett-Packard,China,2013,Industry,13968,0,138132.7,268186.0,0,0,,,Cluster,Xeon E5-2609  4C 2.4GHz,Intel SandyBridge,2400,Linux,Linux,None,4,Intel Xeon E5 (SandyBridge),Cluster Platform DL388p,HP Cluster Platform 3000,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
486,,43,486,,"Cluster Platform SL230s Gen8, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband QDR",Consumer goods Company,Hewlett-Packard,United States,2014,Industry,6920,0,137957.0,155008.0,0,0,,,Cluster,Intel Xeon E5-2680v2  10C 2.8GHz,Intel IvyBridge,2800,Linux,Linux,None,10,Intel Xeon E5 (IvyBridge),Cluster Platform SL230s Gen8,HP Cluster Platform 3000SL,Infiniband,Infiniband QDR,North America,Americas
487,,43,487,,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.6GHz, 10G Ethernet",IT Service Provider,Hewlett-Packard,United States,2014,Industry,9216,0,136883.1,191692.8,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,North America,Americas
488,,43,488,,"Cluster Platform SL250s Gen8, Intel Xeon E5-2670v2  10C 2.5GHz, 10G Ethernet",Retail,Hewlett-Packard,United States,2014,Industry,9600,0,136879.1,192000.0,0,0,,,Cluster,Intel Xeon E5-2670v2  10C 2.5GHz,Intel IvyBridge,2500,Linux,Linux,None,10,Intel Xeon E5 (IvyBridge),Cluster Platform SL250s Gen8,HP Cluster Platform 3000SL,10G,10G Ethernet,North America,Americas
489,373.0,35,321,WillowA,"Bullx B510, Xeon E5-2670 8C 2.600GHz, Infiniband QDR",AWE,Bull SA,United Kingdom,2010,Research,7488,0,136700.0,161740.0,1786550,0,182.0,751.1,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Bullx B510,Bull Bullx,Infiniband,Infiniband QDR,Northern Europe,Europe
490,374.0,35,322,WillowB,"Bullx B510, Xeon E5-2670 8C 2.600GHz, Infiniband QDR",AWE,Bull SA,United Kingdom,2010,Research,7488,0,136400.0,161740.0,1786550,0,182.0,749.45,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Bullx B510,Bull Bullx,Infiniband,Infiniband QDR,Northern Europe,Europe
492,376.0,42,376,Argus,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR14",Bombardier Aerospace,IBM,Canada,2013,Industry,7200,0,136216.0,149760.0,0,0,149.56,910.78,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),iDataPlex DX360M4,IBM iDataPlex,Infiniband,Infiniband FDR14,North America,Americas
493,377.0,42,377,,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet",Banking (M),IBM,United States,2013,Industry,24064,0,135601.28,500531.0,0,0,576.03,235.41,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),xSeries x3650M4 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
495,379.0,39,127,,"Cluster Platform SL250s Gen8, Xeon E5-2660 8C 2.200GHz, Infiniband FDR, NVIDIA 2090",Research Center,Hewlett-Packard,China,2012,Research,8064,5376,135374.0,270749.0,0,0,,,Cluster,Xeon E5-2660 8C 2.2GHz,Intel SandyBridge,2200,Linux,Linux,NVIDIA 2090,8,Intel Xeon E5 (SandyBridge),Cluster Platform SL250s Gen8,HP Cluster Platform 3000SL,Infiniband,Infiniband FDR,Eastern Asia,Asia
496,380.0,41,285,,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet",Insurance Company ,Hewlett-Packard,United States,2013,Industry,9088,0,135055.0,189030.0,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,North America,Americas
497,381.0,41,287,,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2660 8C 2.200GHz, 10G Ethernet",Banking,Hewlett-Packard,France,2013,Industry,10768,0,134438.0,189517.0,0,0,,,Cluster,Xeon E5-2660 8C 2.2GHz,Intel SandyBridge,2200,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,Western Europe,Europe
498,382.0,40,182,,"Cluster Platform 3000 BL460c G7, Xeon X5650 6C 2.66GHz, Gigabit Ethernet",Logistic Services (E),Hewlett-Packard,United States,2012,Industry,25044,0,134280.8,266468.0,0,0,,,Cluster,Xeon X5650 6C 2.66GHz,Intel Nehalem,2660,Linux,Linux,None,6,Xeon 5600-series (Westmere-EP),Cluster Platform 3000 BL460c G7,HP Cluster Platform 3000BL,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
499,383.0,42,383,,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet",Telecommunication Company,IBM,China,2013,Industry,23824,0,134248.88,495539.0,0,0,570.29,235.4,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),xSeries x3650M4 Cluster,IBM xSeries,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
500,385.0,42,385,,"Cray XC30, Intel Xeon E5-2670v2  10C 2.500GHz, Aries interconnect ",Deutscher Wetterdienst,Cray Inc.,Germany,2013,Research,7280,0,133700.0,145600.0,1544424,0,,,MPP,Intel Xeon E5-2670v2  10C 2.5GHz,Intel IvyBridge,2500,Cray Linux Environment ,Linux,None,10,Intel Xeon E5 (IvyBridge),Cray XC30,Cray XC,Custom Interconnect,Aries interconnect ,Western Europe,Europe
